-0.315244823468245,,
-0.344899329095529,,
-0.4,,
-0.331563832457548,,
-0.4,,
-0.343642535290297,,
-0.4,,
-0.352433607674899,,
-0.4,,
-0.4,,
-0.4,,
-0.386019607128337,,
-0.366787245723065,,
-0.380422620001328,,
-0.348557029347077,,
-0.4,,
-0.379635479935024,,
-0.4,,
-0.4,,
-0.4,,
-0.33088702842486,,
-0.4,,
-0.304115948498059,,
-0.324559155386403,,
-0.384611634102143,,
-0.4,,
-0.392176925975399,,
-0.4,,
-0.4,,
-0.380913877555023,,
-0.388364977622949,,
-0.4,,
-0.354367001556713,,
-0.393322042807368,,
-0.329899876383625,,
-0.357217615668566,,
-0.4,,
-0.4,,
-0.285310188339007,,
-0.396182813069197,,
-0.361062181914864,,
-0.4,,
-0.301561112362645,,
-0.313557602467895,,
-0.370803517669516,,
-0.390685107674007,,
-0.39866759732895,,
-0.4,,
-0.319935317701819,,
-0.4,-0.372548152652607,
-0.370024709582718,-0.373643750374897,
-0.4,-0.374745763792986,
-0.4,-0.374745763792986,
-0.4,-0.376114487143835,
-0.374632275942683,-0.375607132662689,
-0.4,-0.376734281956883,
-0.258858329254031,-0.373911448541963,
-0.360330463691541,-0.374069385662296,
-0.320397126959335,-0.372477328201483,
-0.256666358269106,-0.369610655366865,
-0.4,-0.369610655366865,
-0.389916373834678,-0.369688590700992,
-0.4,-0.370352845786531,
-0.376717880300979,-0.370278750992524,
-0.4,-0.371307610405582,
-0.4,-0.371307610405582,
-0.4,-0.371714900806881,
-0.3044139085618,-0.369803178978118,
-0.357201803204902,-0.368947215042216,
-0.383756335403695,-0.368622341750289,
-0.4,-0.370004601181792,
-0.4,-0.370004601181792,
-0.33792954428668,-0.370680873097565,
-0.4,-0.372189689989837,
-0.4,-0.372497457307794,
-0.398608215509622,-0.372469621617986,
-0.4,-0.372626083098478,
-0.4,-0.372626083098478,
-0.4,-0.372626083098478,
-0.305665584124618,-0.37112111722987,
-0.336877210452587,-0.370091361886463,
-0.37374537375044,-0.369566269361472,
-0.399197673793259,-0.370462882806203,
-0.4,-0.370596441950055,
-0.396465767359772,-0.371927759769578,
-0.398854059822058,-0.372760488652648,
-0.4,-0.372760488652648,
-0.363625327486758,-0.372032995202383,
-0.390655063017162,-0.374139892695946,
-0.381160262601958,-0.373839441686602,
-0.366510970518674,-0.373948417458678,
-0.4,-0.373948417458678,
-0.4,-0.375917195211425,
-0.26235022339702,-0.374893047630007,
-0.4,-0.375476977276617,
-0.362942395017611,-0.374922123023489,
-0.4,-0.37494877107691,
-0.4,-0.37494877107691,
-0.320802055763627,-0.374966105838146,
-0.4,-0.374966105838146,-0.373757129245377
-0.354187782802995,-0.374649367302552,-0.374146558838724
-0.4,-0.374649367302552,-0.374697565547769
-0.4,-0.374649367302552,-0.374697565547769
-0.4,-0.374649367302552,-0.375381927223193
-0.324062331484081,-0.37363796841338,-0.374622550538034
-0.4,-0.37363796841338,-0.375186125185131
-0.282031324679969,-0.374101428321898,-0.374006438431931
-0.4,-0.374894819048068,-0.374482102355182
-0.367314959047029,-0.375833175689822,-0.374155251945652
-0.3640139402718,-0.377980127329875,-0.37379539134837
-0.360313367544101,-0.377186394680757,-0.373398525023811
-0.4,-0.377388067204064,-0.373538328952528
-0.4,-0.377388067204064,-0.373870456495297
-0.4,-0.377853709598044,-0.374066230295284
-0.4,-0.377853709598044,-0.374580660001813
-0.328933892764471,-0.376432387453334,-0.373869998929458
-0.4,-0.376432387453334,-0.374073644130107
-0.305576122685189,-0.376455631735801,-0.373129405356959
-0.387902081184315,-0.37706963729539,-0.373008426168802
-0.336071833352504,-0.376115947254366,-0.372369144502328
-0.4,-0.376115947254366,-0.373060274218079
-0.322900297249683,-0.37457395319936,-0.372289277190576
-0.4,-0.375815362313626,-0.373248117705595
-0.368727864407016,-0.375189919601766,-0.373689804795801
-0.37490139238414,-0.374687947449449,-0.373592702378621
